locus_tag	length	genes	EC	product [prokka]	KO	product [KEGG, based on BlastKOALA]	annotation [KEGG, official KEGG annotation of AL1]	Bas.1	Bas.2	Bas.3	Flint.2	Gad.1	Gad.2	Gad.3	LaCl.1	LaCl.2	LaCl.3	LaOx.1	LaOx.2	LaOx.3	LaP.1	LaP.2	LaP.3	Lop.1	Lop.2	Lop.3	MinLaCl.1	MinLaCl.2	MinLaCl.3	Mon.1	Mon.2	Mon.3	Xen.1	Xen.2	Xen.3
RHAL1_02447	951	 	 	Sulfonate transport system substrate-binding protein	K02051|K15553 	NitT/TauT family transport system substrate-binding protein|sulfonate transport system substrate-binding protein 	K15553 sulfonate transport system substrate-binding protein 	4.68773719121164	4.77398501450392	5.08562749114144	5.54587828290497	4.41275942539502	4.14211328204147	4.31841544070604	3.973176896865	4.25792056827374	3.98132198799325	4.33013229376387	4.59840842490825	4.47866725782522	4.5718337914647	4.32356069716723	4.35488428644593	4.50096845141359	4.49860245665578	4.64049149811924	4.14673955757952	4.29460765945155	4.51669586417997	4.18460197958756	4.4739866994933	4.75501130927247	5.37225748847548	5.81214912762386	5.65411338685966
RHAL1_02448	942	ssuA	 	alkanesulfonate transporter subunit ; periplasmic-binding component of ABC superfamily protein	K02051|K15553 	NitT/TauT family transport system substrate-binding protein|sulfonate transport system substrate-binding protein 	K15553 sulfonate transport system substrate-binding protein 	5.18135206227862	5.14448791193444	5.06894247653092	6.41674676986957	4.56587576578738	4.74455539289372	4.7502560583984	4.26378744412151	4.16209039638819	4.04744486100679	3.95173043565041	4.29535628897886	4.52750423922301	4.24222976747333	4.32356069716723	3.89847107921962	4.34009085039318	4.30824330173862	4.23521188832183	4.25286607680261	3.99940156943701	4.34202845483601	3.85734148552243	4.03803401882278	4.35861128095234	4.72375255849874	5.00482177342831	4.87367618956283
RHAL1_02449	1185	ssuD	1.14.14.5	FMNH(2)-dependent alkanesulfonate monooxygenase	K04091	alkanesulfonate monooxygenase [EC:1.14.14.5]	K04091 alkanesulfonate monooxygenase [EC:1.14.14.5 1.14.14.34] 	5.49933195597216	5.58193461594824	5.83601736373412	6.78472391261079	4.91054577048166	5.15374269351266	5.15887796022874	5.07401972016821	6.31595058692952	6.47245689906589	5.44568428650405	5.6795663100696	6.29823307349462	5.50468837310905	5.55094723616536	5.21921157523972	4.70761294295143	4.87584900664938	4.90001997455574	5.49386033327293	5.74006532857816	5.28547691449168	5.04701977145434	5.29156925607377	5.52659761532217	5.64920192243862	5.74143520781848	5.85065840446183
RHAL1_02450	792	ssuB_1	 	alkanesulfonate transporter subunit ; ATP-binding component of ABC superfamily protein	K15555	sulfonate transport system ATP-binding protein [EC:3.6.3.-]	K15555 sulfonate transport system ATP-binding protein [EC:7.6.2.14] 	4.53488285705344	4.57325433727546	4.62230188042247	5.60004845105068	4.00476159228417	4.00100977553589	3.80022675735116	4.0050177926999	4.49848885289654	4.78254231864923	4.00847231781038	4.48799019672041	4.70782869812645	3.82715577876337	3.97453035052922	3.7272528932138	3.72408670784349	4.00873892123074	4.07117564439584	3.84124310164969	3.99176327548313	3.87333819105362	3.65870400125649	4.05415345113045	4.27898440980816	5.41573712735564	5.48134371964486	5.64294904701604
RHAL1_02451	834	ssuC	 	alkanesulfonate transport protein (ABC superfamily, membrane)	K02050|K15554 	NitT/TauT family transport system permease protein|sulfonate transport system permease protein 	K15554 sulfonate transport system permease protein 	3.08396183180848	3.49537227156308	3.35415101092469	4.34648718873181	3.11431817600957	2.86224985403272	2.7798901160797	1.97427158451134	2.33010635131272	2.40609896501577	1.72064493046979	2.63925963790985	2.74416839397105	2.33839249483222	1.94679508608536	1.77051575100603	2.16908288072216	1.88046175838521	1.82537028768636	1.83886233854262	2.21241485382407	1.62727875901904	1.21337461317128	2.48834043792436	2.4271013468445	2.90047263614505	3.57017560323099	3.55084770893153
RHAL1_02452	1782	prsD_3	 	Type I secretion system ATP-binding protein PrsD			K12536 ATP-binding cassette, subfamily C, type I secretion system permease/ATPase 	4.1406062980863	5.10210615831838	4.91977651810365	5.24211287985171	3.73704959069874	4.03760041638245	3.98929628435863	4.27427765535763	4.23316674337561	4.33610262510538	4.24947800259163	4.22121953862889	3.53966821809204	3.02288587212914	3.18117981642232	3.17657775110877	4.57709726228308	4.54086797920187	4.41950934695333	3.61389840818863	4.17492174864607	3.98004900321961	2.97002370490473	3.06694112351434	3.06993336502603	4.01137579732685	4.27765730529364	4.45390291803091
RHAL1_02453	1989	 	 	protein of unknown function			no KO assigned 	4.65533329031466	4.5474734631772	4.83240508150191	5.16147936155613	4.57167493634852	4.41321792052069	4.40341520109873	4.59195938632385	4.26064495769025	4.58149072844674	4.40852462450348	4.76034901473387	4.13157552565886	4.98689306778551	4.71236637461041	4.75686186927829	4.82400943346959	4.72964570042179	4.73163308584945	4.66998891928703	4.33742490959334	4.59400467086563	4.97903143542328	5.40652272403295	5.38305633198757	5.79353361266377	6.14540243982467	6.01555242250064
RHAL1_02454	1167	 	 	protein of unknown function			no KO assigned 	1.14604218379995	1.16508880359533	1.59653615478199	2.19954627371007	1.35296427311185	0.905676437157784	1.37660610940897	0.923370420317578	0.212835983115193	0.816646336653727	1.13895161590525	0.865944704527263	-0.472920703257255	1.49437017701194	1.387657287262	1.16708691446029	1.44445218272405	1.13510104959691	0.992586257569273	0.631434369848563	0.329300236946505	0.906278992559662	0.926216463528251	1.44993101322702	1.62914521933424	2.3021991163823	2.72496194129172	2.38514610686316
RHAL1_02455	702	ctrA	 	Cell cycle response regulator CtrA	K13584	two-component system, cell cycle response regulator CtrA	K13584 two-component system, cell cycle response regulator CtrA 	4.80432204017579	4.19572397225151	3.83834040861704	5.40599776421357	4.81599465393269	5.04785936998883	5.06488112166213	4.72982245364265	4.80321233322749	4.56903859397359	4.40047054573215	4.52040993681822	5.01232922475857	5.14609848820712	5.21345613396721	5.12509904754872	4.54951497501586	4.64855119233626	4.69586438006175	4.73469382052271	4.86631229203665	4.61270148512499	5.42976012580132	5.30779457752986	5.43568416890952	4.6828142216453	4.71478537488355	5.0304010388916
RHAL1_02456	405	fliJ	 	Flagellar export protein FliJ			K02413 flagellar protein FliJ 	2.45067949086083	1.27689579769198	1.53307105106489	2.28189296998058	2.90976447656581	2.94162562750109	2.49148560915241	1.92185820175029	1.78125241920725	1.83673266033321	1.45114223431598	1.63108297769193	1.4964215543135	2.24190132936376	2.83081163715754	1.87701561195751	1.73770652357395	1.70375399895991	1.89712581381721	2.02465894871821	2.01554617709673	2.02834722580128	2.55952498844521	1.95468592809403	2.26511054247634	2.06792292108169	2.18309402357628	2.00276022502499
RHAL1_02457	867	 	 	hypothetical protein			K07027 glycosyltransferase 2 family protein 	3.14910391439844	2.08071611920624	2.05385540253693	2.4867472244101	3.41454450424287	3.40077441417462	3.07298612164224	2.86668282496338	1.93924136626005	2.10860477653963	2.02301834598029	2.53431133349763	3.08367833136231	2.40160387691442	2.21333755793717	3.06315336794098	2.70740302379123	2.42753788532386	2.79526833267474	2.73341268450051	2.7719423202672	2.40448477947103	2.93456560082463	2.67503369826836	2.459567722736	2.37743276465256	2.03753699563751	2.22666618816504
RHAL1_02458	159	 	 	hypothetical protein			no KO assigned 	5.23542455103408	4.42337077603392	4.27001067126478	5.22009045398587	5.06858727066533	5.36644693696159	5.25603913507492	4.22104677215382	4.38321323394086	4.21984130427913	4.05539286293592	4.32450084741205	4.89185175441741	4.48207354725066	4.27094298790912	3.84698914612222	3.6920091879572	4.00873892123074	3.8248270173497	4.26213777403221	4.09161697477079	4.09468858766013	4.28937096497144	4.29021767850007	4.41212196678146	4.18475943478981	4.57229279927402	4.77349108120881
RHAL1_02459	243	 	 	hypothetical protein			no KO assigned 	5.41830803133611	4.20988065993286	4.14468837124155	6.2731477428128	4.91283194238134	4.85118584168593	5.11053973721187	3.84533590636856	4.2276077341401	4.1209426953409	4.02951450610444	3.5341598834402	4.2919235266741	4.3096977362697	4.04459594555558	4.56554714344437	3.48294663503097	3.90013868851935	4.13785980264555	3.78446287248977	3.45528657641048	3.38195518609771	4.3363192463277	4.20615447037893	4.0279164843264	4.64373091867063	4.68657690815582	4.99454469277863
RHAL1_02460	1164	mnmA	2.8.1.13	tRNA-specific 2-thiouridylase MnmA	K00566	tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]	K00566 tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13] 	4.38276696743673	3.50305724877573	3.41409529269106	5.45340726569006	4.51260675135068	3.94913255537303	4.43964284111562	2.92776173988772	2.82572972484634	2.81327468142949	3.03083496242392	2.95606120884765	3.46245444418166	3.51729219488808	3.41957548992881	3.65310057741958	2.76335715891599	2.66329158401119	3.33947263804546	2.54875505726261	2.01554617709673	1.97979203609311	2.8380763568405	3.07328247004682	3.05584549341983	4.05327658797929	3.54346151492721	3.76646041082747
RHAL1_02461	669	pmtA	2.1.1.17	Phosphatidylethanolamine N-methyltransferase	K00570	phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferas	K00570 phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2	5.91329803597167	5.36925454320483	5.31204111576386	8.18601690835722	5.53422093423998	5.06789895575925	5.66464937826965	4.35061326955691	4.30882418335682	4.30940176300441	4.3780871449004	4.35563748930919	4.69213082404959	5.28574977265871	5.167091076739	5.10416801954656	3.5678845526843	3.94721350297433	4.33159703518702	3.69144147475312	3.22058028359033	3.7818953284259	4.45368748729559	4.70184420477231	5.070903543652	6.39107578431483	6.40299353325029	6.64710403445305
RHAL1_02462	77	 	 	tRNA-Met(cat)			no KO assigned 	4.54794815512793	3.31503599792421	3.62155784810575	6.07665056698472	4.66414162400343	3.88028879923414	4.3826301310359	2.85973386141019	3.11182289175033	3.26624191309078	3.17472492797069	3.38116521118515	3.84157612916727	3.64178072602642	3.90717002966225	4.03036095496469	2.47582205949958	3.05581221059949	3.21021339226381	2.33694424193484	3.03236688576008	2.30288555786852	3.52204634676596	3.71611116767666	3.80179983668487	4.83202572821054	4.70276350477296	4.79516858687013
RHAL1_02463	1170	 	 	protein of unknown function			no KO assigned 	6.40787364320358	5.4998170778266	5.64535994155342	7.67038336306662	6.08230904830245	5.89242344452912	6.26224612213283	5.07851590597155	4.74214065011693	5.06386791980937	5.0598666597289	5.24076259511119	5.56759039444482	5.80470699444773	5.72817923122804	6.06237803182888	4.78399193930168	5.12137040484694	5.20010982244084	4.41127062003815	4.39357326743089	4.37682086736018	5.30341250983339	5.37093040709984	5.44382110058005	6.63132922353859	6.49358382823162	6.74119416426192
RHAL1_02464	729	 	 	hypothetical protein			no KO assigned 	7.11819041612344	6.58896584278321	6.47941918259221	7.36715463475732	6.57841710143599	6.39012675793606	6.64964815160326	5.68520457112799	5.70856516318029	5.59408229219018	5.66492750423788	5.66099102445451	5.78297196002742	6.36368225452922	6.41081068937262	6.30950455416117	5.49551268055839	5.63311401754841	5.94129683842819	5.12859213417483	4.9998698257302	5.05881821283598	6.01006856810436	6.17625796475521	6.50160002411492	7.14611692522223	7.07640497733367	7.20006771520684
RHAL1_02465	741	 	 	ATPase			no KO assigned 	6.7514990102354	6.31109285312677	6.28764638478872	5.85584283398495	6.49847521736634	6.49745621646672	6.55011945960769	5.96483030679345	5.88666477612705	6.04618793769107	5.93613261400044	5.87579137174595	6.370461140647	7.1433198118154	7.21129446034241	6.91231557902774	5.89281331972903	6.04838437901691	6.04444597517606	6.42411536570903	6.19563075185461	6.18407343843091	6.96423184913743	7.22120743344719	7.12274055750579	7.40759051834321	7.46598002232314	7.59710127114661
RHAL1_02466	438	nmoT_6	 	transposase			no KO assigned 	4.96879955272228	4.65485849018707	5.05394760211697	5.51428968235342	4.69369216012051	4.7961885211392	4.76817346475397	4.54508085121063	4.69860210162035	4.85408167526581	4.68206026240751	4.77001167990846	5.10331125105401	5.64988214948768	5.8092473346154	5.57489814717065	4.36517017001033	4.44572480314948	4.50466985473347	4.6022451765867	4.7098359811941	4.89827238017944	5.4896239820262	5.63374891502669	5.77254478497153	5.87237422484153	5.80934875486291	6.12391535750285
RHAL1_02467	1062	nmoT_7	 	transposase			no KO assigned 	6.4037728302937	6.03314784455039	5.88449931765829	5.73315008801791	5.97590567754327	5.99483298954079	6.12923664433015	5.14003407607941	5.46456966982326	5.57801510180593	5.41602878838295	5.01234271621071	5.31431429962613	5.75783303746494	5.73702324528272	5.80555333072951	5.13627048915065	5.24896517288286	5.27743657546053	5.066442610088	4.91961832419571	4.96423361377401	5.84989912841898	5.60230238424562	5.54940118073738	5.88660844834704	5.76378735915852	5.71721626613507
RHAL1_02468	294	 	 	protein of unknown function			no KO assigned 	7.58141743359409	7.28334148997368	7.43246986340463	7.40726278732722	7.36184760560219	7.59833066232445	7.49813851306161	7.35901717679736	7.46068179167772	7.42943278892608	7.6427972676002	7.5948153720278	7.74421409720315	8.33250154437755	8.26513314958683	8.15249670311834	7.31893330529998	7.27480525059383	7.37611457052051	7.75764077736858	7.82653532257367	7.66657526521755	8.42375826718165	8.51676770044481	8.41000693886291	7.43426337720503	7.59840849626689	7.5055575599976
RHAL1_02469	91	 	 	tRNA-Gly(gcc)			no KO assigned 	2.50528669380327	2.47386626107842	2.68963002415338	2.59539987472284	2.7654255286204	2.87241396164887	2.88872056564149	3.67765763399909	3.19962359710003	3.3207354326266	3.77922156871293	3.86149111693631	3.94737765143202	3.70439975233222	3.6392831044705	3.85903369248503	3.31525609913505	3.06193586793665	3.12311998946649	4.17646594195489	3.44413543136638	3.48991727394792	4.02855067197944	3.67083112433278	3.40606938104752	2.9407170280445	3.10583805513833	3.19903443359157
RHAL1_02470	675	copR	 	Transcriptional activator protein CopR			K02483 two-component system, OmpR family, response regulator 	4.99356843628184	4.85728865839776	4.51415604145091	5.49175878526192	5.52975923045254	5.35561910396535	5.60608256843899	5.49873904270717	5.19657574382932	5.40245521498902	5.22858292477345	5.12806623266638	5.96661296048937	5.41647272234695	5.64604434642538	5.60560540109321	5.41373630159066	5.35001248849533	5.62043956279389	5.19787002468505	5.0758915045583	5.13470254958567	5.5329461073305	5.23046465962808	5.31961924907181	4.94020075686847	4.64110394801535	4.77894107024811
RHAL1_02471	294	 	 	protein of unknown function			no KO assigned 	4.79964786901891	4.78032334158311	4.27648441525329	5.97046697398587	4.90366543733365	4.9976689098469	5.12868353325779	5.40519071640763	5.38065059621205	5.27024782552509	5.25785423528972	5.46195660265625	5.49448436428684	5.10975514867407	5.26817276215182	5.15959363208931	5.3235592245906	5.21639406424499	5.30539796721608	4.87122664670548	4.82177157925444	5.02531816951541	4.98424319583341	5.21764070121628	5.19178391648414	4.67984511783762	4.56788115028239	4.49090307144532
RHAL1_02472	276	 	 	protein of unknown function			no KO assigned 	5.49162450556478	5.61953818341833	5.07823574160532	5.13264361953985	5.13079476212532	4.65906954996272	5.04149824743148	5.07401972016821	5.10252212831881	4.98357584145902	5.12851959532775	5.12505758754141	5.10838918202134	5.32250965869418	5.32324083803149	5.43506098066454	5.43003450326504	5.34248598237174	5.46147669943852	5.02619410438521	5.16348671211014	4.94539226122625	5.39756861790011	5.68226493262916	5.24086446510966	5.21296137707256	5.12680708230585	5.01316244096167
RHAL1_02473	1491	 	 	Histidine kinase			no KO assigned 	6.22008017082079	6.16130482721472	5.94060570603907	6.98851299412783	6.60269401571013	6.70221604824817	6.60946455295865	6.68318207148924	6.54664070946562	6.59297576984706	6.52306566092088	6.65264050614173	6.33263105154778	6.18856385449246	6.1902844785582	6.30400812503595	6.69198279282854	6.80766201356743	6.49363168845807	6.47583748619144	6.33873343883362	6.65652081449616	6.16802562534074	6.14499100854595	6.21667901064326	6.5884328738509	6.5120724723621	6.52997632374537
RHAL1_02474	3153	czcA	 	Cation efflux system protein CzcA	K15726	cobalt-zinc-cadmium resistance protein CzcA	K15726 heavy metal efflux system protein 	7.63049753442069	6.31655459433701	5.77902650317515	7.70367400956471	8.2894539975464	8.13642820236377	7.98737904694901	6.2078778332716	6.04359337789324	6.07024380845678	6.67643564242549	6.74666261065203	5.78297196002742	5.25850069766114	5.26817276215182	5.33584537658873	5.96542980094285	6.2170156709116	6.20361692294938	5.81216135644638	6.14401745627648	6.05916309387714	5.53176011620851	5.59350547938876	5.60850524043083	6.71854782545084	6.55617013546043	6.45535601751554
RHAL1_02475	1176	 	 	Membrane fusion protein, cobalt-zinc-cadmium efflux system			K15727 membrane fusion protein, heavy metal efflux system 	4.37440904933401	3.52586957253833	3.97197729544582	3.72910922361755	4.51561830946797	4.73623118062343	4.47061253847155	4.36295222618758	4.20232366519672	4.54380718228511	4.12303088392897	4.13710456575081	4.50200675388312	4.35830562674854	4.19081054770476	4.49397418723327	4.38537021200353	4.09188882178297	4.28955207171143	4.27135026559313	4.33440832158958	4.2698205256586	4.5029354769585	4.30376404574803	4.30303913542228	3.84640398241836	3.74057136126594	3.57297720332812
RHAL1_02476	243	 	 	exported protein of unknown function			no KO assigned 	3.5263427108895	2.39345428224475	2.76522694326792	3.89854647339418	3.83191487124138	4.25906298688025	3.94587591112521	3.22676534302105	3.34019651838193	3.51501370137857	3.57253458944394	3.24367852757488	3.8334214476474	3.67058127041825	3.86905776657986	3.97425195900577	3.4277446036468	3.43182823479842	3.44857588896422	3.5622904577252	3.56229933235788	3.6993348329905	4.16024938553268	4.05094394085044	3.98766780301494	3.07333903714926	2.95183145698296	3.06715559357134
RHAL1_02477	537	 	 	Cytochrome B561	K12262	cytochrome b561	no KO assigned 	4.9464199982976	4.45936706086536	4.47529002533995	6.39609712503245	5.09902274045674	5.06124997454842	4.94870334131517	4.76743819083862	4.78818506682809	4.72084160751615	4.40651531618713	4.8900696205616	5.12016863996018	5.09920093000446	4.81282587067285	5.19645050876241	4.46767212626102	4.60308179129681	4.61730837779093	4.66650166342109	4.53692652782442	4.490940221804	5.06516822195335	5.02008149181662	5.06564024693978	4.93522939311015	4.92428203937984	4.95777442017174
RHAL1_02478	414	 	 	protein of unknown function			no KO assigned 	4.62218482047091	4.45541153996304	4.32725444478666	5.0731832635015	5.28170683401302	5.52465004066802	5.39513448259081	5.10226173869251	5.01164308274709	4.83964016036624	5.00115970916108	4.88829625115376	5.2345066417942	5.22102456804097	5.198166082469	5.31632168143176	5.14287749308734	4.8914067275103	5.03019354837747	5.04242849641331	5.19043002255459	4.78978973983133	5.69640925530756	5.59350547938876	5.36317274846067	4.36562601339677	4.2722442094135	4.13276767764984
RHAL1_02479	948	 	 	protein of unknown function			no KO assigned 	3.93432926405873	3.0471557116592	3.56978848760399	1.6366390002618	4.27025668863805	4.53978093302659	4.20459961951746	3.6933771297377	3.62026063205586	3.9393691229659	4.81978939069367	4.22964761269919	4.08081087957935	5.41136264510346	5.19045985625543	5.33008807184022	3.42340950216723	3.57143919445477	3.34973917519203	5.11586325411923	5.06319250614841	4.24948363388686	6.58650425216309	6.72215421311612	6.10310107457335	3.52765366803585	3.66410104304404	3.36041371172252
RHAL1_02480	624	 	 	Transcriptional regulator, TetR family			no KO assigned 	2.22756946630682	1.44590525241619	2.16967198321104	1.09176949948381	1.21155696142121	2.3683967102405	2.22707387153284	2.35640140722645	2.25558590964045	2.56503018940846	2.3417829818298	2.02891039787028	2.31113634555928	2.92588253295534	2.602095789314	2.96997080362901	2.93153240372349	2.67132469425273	2.48651849669445	2.93236849729621	3.07636516258053	2.40448477947103	3.23195225248871	2.94775530954796	2.83441470744606	2.23905326226643	1.36740270522564	1.70362010721663
RHAL1_02481	1305	 	 	UDP:flavonoid glycosyltransferase YjiC, YdhE family			no KO assigned 	8.43306996856464	7.86005613603413	7.61243636541204	8.76343055082988	8.34870347716871	8.05733347682151	8.18338539468807	7.62722111341081	7.5098870636865	7.41940995259883	7.249886685657	7.43302391031343	7.46625030263117	6.95100283495638	6.8843017195619	7.03129559533757	7.34064886671688	7.4428949427434	7.50428373414527	6.86240224937367	6.94294730363487	7.05005657764375	6.68741205862259	6.71507474403126	6.9169922724963	7.2717193961979	7.28799522836268	7.49296989051363
RHAL1_02482	816	 	 	hypothetical protein	K07506	AraC family transcriptional regulator	K07506 AraC family transcriptional regulator 	5.95102312548703	5.75443151358562	5.25089449815982	6.65795670942845	4.87815304164	4.84345628188198	4.75744974570989	3.74331387022752	3.7500109216409	3.79285935108194	3.53990992758252	3.70909966444263	3.64592692208585	3.24595273877242	3.16029143950017	3.36291939218805	3.96683227327977	4.17333747085713	4.19306994071087	2.73341268450051	3.51512324101649	2.87176836137766	2.72639815231991	2.94775530954796	3.51305780170511	4.02079281730598	4.44095165174897	4.42290795058773
RHAL1_02483	1053	 	 	protein of unknown function			no KO assigned 	4.56824322889539	3.84895947784261	3.69588707219196	2.91862166119992	3.76262516477846	3.60353074627845	3.34062390904897	2.83159838344333	3.07514971686491	3.32666513995457	2.55995615797162	2.87241677876466	2.70000079807832	3.58239520529793	2.61750338958094	3.81230651288526	3.86181641737389	4.1097333628143	3.93802395798103	3.97130089074545	3.89270730168293	3.47247536290889	3.87241102629663	3.73223054172148	3.5284431172403	3.77028412321038	3.10583805513833	3.02190678070742
RHAL1_02484	1098	 	 	exported protein of unknown function			no KO assigned 	7.37827796922747	6.9973919270665	6.06641618384835	3.91153807305714	6.01792723293889	5.89491850604715	5.52410097848348	3.84884942008837	3.35556911287947	3.27239939486467	3.76046494669593	3.24367852757488	3.53966821809204	2.13022073435375	2.5387652092956	2.52712724873533	6.19130104361871	6.18861243632173	6.16489510233938	3.9937378297788	4.91356719985202	4.44099932391433	2.14121507672546	1.99532544342605	2.43800485426364	2.31756298461915	2.52099549847413	2.64596071444127
RHAL1_02485	1497	nmoT_8	 	transposase			no KO assigned 	5.01119625482664	4.86028348218496	4.8841891709273	6.01252665870811	5.11896209889199	5.2562698330832	4.84277914382313	4.45112123158784	4.27688413060302	4.45726671037597	4.36366019635846	4.5721384071008	4.55007293193772	4.4836973940055	4.50847209833362	4.63139768167553	4.77721309414277	4.83352237594972	4.89301700512899	4.32099354108484	4.65769219068378	4.65969506485154	4.44363289098543	4.48115827801206	4.46371867870483	4.79133809858932	4.65156528879471	4.59343967823405
RHAL1_02486	741	 	 	ATPase			no KO assigned 	3.88222597190566	3.22496757656974	3.37842841618948	3.58653196885612	3.34175017648403	3.07961988820951	3.72148917819346	2.50631627716768	2.06924539622145	1.91753188137726	2.46274602801349	2.45026524164769	2.10979600102195	2.15489080920368	2.92049967513757	2.38996780372193	2.90690130661259	2.57184283259627	2.85414723177596	1.86343820114552	2.04536913003493	2.4288047064653	1.89782237004388	2.04778977685758	2.08260287563479	3.68400814945304	2.88247090284077	3.55402992358193
RHAL1_02487	945	 	 	hypothetical protein			K01768 adenylate cyclase [EC:4.6.1.1] 	5.32922180664517	4.51743419927349	4.30526206584875	4.13013967178542	4.81354962662228	5.00692528265433	4.85120905710186	4.36540740408404	4.19379620345987	4.20382186997412	4.44029869949449	4.17832441942471	4.69438386221598	5.07031274622875	5.20837743419587	5.13421336282097	4.18995049250605	4.35138065625342	4.19306994071087	4.62757498351888	4.31311372711689	4.31292430489399	5.17559863684268	5.02008149181662	4.96746175874264	4.54602317426627	4.58326325942797	4.55900850223911
RHAL1_02488	684	 	 	hypothetical protein			K10914 CRP/FNR family transcriptional regulator, cyclic AMP receptor protein 	8.08600810975207	9.10677196016396	8.76615308762201	7.78710580240878	7.93384559394432	7.85019451829925	7.7395304847395	7.94683984293929	7.98731380636425	7.80326335834917	7.83414805822594	7.92395469890111	7.2664693654254	6.60286151381069	6.692126983626	6.56553138849869	8.21361580056303	8.16635403756601	8.15758196413273	7.92860311879511	8.08033718672467	7.83270866355963	6.80497924072	6.64709143844293	6.70429418501483	6.87016004993026	7.14538785171801	7.00836043463397
RHAL1_02489	255	 	 	Beta and gamma crystallin			no KO assigned 	9.73327178906703	10.6487295316402	10.3501370152887	8.85496320872508	9.60323645009264	9.49631827670381	9.50485917958733	9.8335171323591	9.91748759840029	9.66877881339726	9.5340047347673	9.54875061728494	9.33760965676027	8.26741315125567	8.42581868397794	8.31205771038831	10.1441493084589	10.0479790092132	10.0872704661724	9.74956571049336	9.98663803158993	9.76492963685193	8.43680585664207	8.17551775919554	8.34106891266119	8.56605295333235	8.59217123719387	8.71009877229024
RHAL1_02490	225	 	 	hypothetical protein			no KO assigned 	5.17895448019082	4.63750692211023	4.57581822525377	4.87021828600142	5.13667489829473	4.68525133045025	4.92494045399002	4.01755995453393	4.03736684993941	4.34196963358793	4.34279674264254	4.23802673666217	4.98682100593623	4.87007389297983	4.97112752690346	4.92670535105638	4.0730463811068	4.33882653952364	4.28153038228639	3.68456182629822	3.73236523064502	3.89095126883272	4.36056920118547	4.4473816314952	4.48490340987362	4.77751649849263	4.54786006377726	4.4159288047568
RHAL1_02491	261	 	 	Beta and gamma crystallin			no KO assigned 	8.42601056222455	7.85893362857643	8.18231915582415	8.09801303202921	8.57595621956987	8.4881247705536	8.60789752823157	8.03776882044176	8.1168133049773	8.02459980258826	7.90631146299319	7.87711078805311	8.21348540733496	8.39089077219332	8.51181461508248	8.37291172677398	7.97511024658113	7.98729896305691	8.02152130352913	7.78362716849337	7.89570043614147	7.92134966182014	8.1274138000905	8.26704897057852	8.38081402898103	8.22705962462141	8.23714723367835	8.32967439382555
RHAL1_02492	288	 	 	NAD-dependent epimerase (fragment)			no KO assigned 	7.65010423342471	8.14214965363673	8.43415239829706	8.36668357191311	7.48142033094476	7.45436132677681	7.67830961340289	8.44261544917044	8.55787802822929	8.31295356257115	8.31339479458595	8.39340190938893	8.10673383480426	8.704466662345	8.81886938212768	8.55846619307748	7.80641794383673	7.7989593960075	7.66630308786536	8.22466507807361	8.12967621653434	8.09167201036376	8.51165404807972	8.52849757408786	8.61261522865941	8.32009906675669	8.43345516870592	8.63545458518087
RHAL1_02493	1236	 	 	protein of unknown function			no KO assigned 	5.41219688676571	5.71692417663407	5.74441974370268	5.94699777598655	5.1828726261714	5.29834277321111	5.23300062297503	4.94864076295091	5.07337727593749	4.78038356423869	4.96611841300449	5.1415280264606	4.91715146307018	5.3261346524275	5.59830885188461	5.28913049521909	4.49271613521462	4.70442291474153	4.8247364524008	4.58017423012928	4.59857262772242	4.57233590671713	4.94913712319277	5.02172183813104	5.214156303361	5.43170999598643	5.38181134826671	5.39579588650419
RHAL1_02494	150	 	 	hypothetical protein			no KO assigned 	5.13386501321111	5.32874648409046	5.23436305818619	5.78348606442116	4.76122294183386	4.8200159751019	4.7007372086825	4.90542880922353	4.87786229723571	4.59874510698801	4.9288054662827	4.86864394812981	4.58449273918766	4.70865109211438	4.74078525045466	4.88215277872849	4.72533029103027	4.64855119233626	4.4436736657457	4.32542299555696	3.95295315714911	4.2997982399666	4.44615311709499	4.58021592496581	4.54916913306629	5.0151436293658	4.74440894546384	4.90017474735646
RHAL1_02495	1617	 	 	protein of unknown function			no KO assigned 	4.66735641135922	4.81777942241519	5.07452561609981	4.75060326121047	4.28797813566515	4.30856116177567	4.34730872214693	4.63329346649785	4.38071093588297	4.28828729904	4.44422170237713	4.63270718078619	3.90909070163105	3.70439975233222	4.10596415238061	3.98345069469755	4.81410864107521	4.42686867359356	4.75692542704431	4.03759125962193	4.12342261102638	4.39853245714925	3.95966512012467	3.33841766610931	3.79333367467682	4.17635705980392	4.02111311922203	4.10916432668425
